"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;27763185;0.798;34.44;54.79;2.962;34.0;234.6;173.6;0.0;49.97;0.73;0;0;0.03204;-0.96008;
1111 1111 0000 0000;27773187;0.799;34.56;54.72;2.962;33.4;233.9;171.3;0.0;49.99;0.72;0;0;0.03204;-0.96118;
1111 1111 0000 0000;27783196;0.799;34.34;54.64;2.962;33.4;233.8;169.8;0.0;49.98;0.72;0;0;0.02747;-0.95880;
1111 1111 0000 0000;27793194;0.800;34.68;54.62;2.962;33.5;233.7;168.4;0.0;49.98;0.71;0;0;0.03204;-0.96063;
1111 1111 0000 0000;27803465;0.800;34.34;54.66;2.962;33.4;233.8;167.5;0.0;49.96;0.70;0;0;0.01831;-0.95905;
1111 1111 0000 0000;27813507;0.801;34.35;54.65;2.964;33.4;233.9;167.2;0.0;49.97;0.71;0;0;0.03204;-0.95795;
1111 1111 0000 0000;27823490;0.801;34.55;54.70;2.963;33.5;234.1;165.6;0.0;49.96;0.70;0;0;0.02747;-0.95972;
1111 1111 0000 0000;27833547;0.802;34.35;54.70;2.962;33.5;234.1;165.4;0.0;49.97;0.70;0;0;0.03204;-0.95752;
1111 1111 0000 0000;27844325;0.802;34.34;54.72;2.962;33.4;234.2;165.2;0.0;50.00;0.70;0;0;0.03662;-0.95825;
1111 1111 0000 0000;27852914;0.803;34.56;54.74;2.962;33.2;234.3;164.6;0.0;49.98;0.69;0;0;0.01831;-0.95996;
1111 1111 0000 0000;27863855;0.803;34.55;54.75;2.963;33.4;234.1;164.5;0.0;49.97;0.69;0;0;0.02747;-0.95758;
1111 1111 0000 0000;27873952;0.804;34.55;54.72;2.963;33.4;234.1;165.6;0.0;49.97;0.70;0;0;0.03662;-0.96057;
1111 1111 0000 0000;27883985;0.804;34.34;54.68;2.962;33.4;233.9;165.9;0.0;49.96;0.70;0;0;0.03204;-0.95764;
1111 1111 0000 0000;27904460;0.805;34.10;54.69;2.962;33.2;233.8;165.3;0.0;49.98;0.70;0;0;0.03204;-0.95886;
1111 1111 0000 0000;27914486;0.806;34.37;54.72;2.962;33.4;234.0;164.8;0.0;49.98;0.69;0;0;0.03662;-0.95325;
1111 1111 0000 0000;27943874;0.807;34.22;54.60;2.962;33.2;233.8;162.8;0.0;49.98;0.69;0;0;0.03204;-0.95978;"Walid is great";
1111 1111 0000 0000;27954661;0.808;34.10;54.57;2.962;33.2;233.6;163.6;0.0;49.99;0.69;0;0;0.03204;-0.95917;
1111 1111 0000 0000;27973333;0.809;34.55;54.65;2.963;33.1;233.8;163.4;0.0;49.99;0.69;0;0;0.02289;-0.94800;
1111 1111 0000 0000;27983753;0.809;34.42;54.69;2.964;32.8;234.0;164.3;0.0;49.98;0.69;0;0;0.03204;-0.95874;
1111 1111 0000 0000;27993755;0.810;34.44;54.70;2.962;33.1;234.1;165.3;0.0;49.98;0.70;0;0;0.02747;-0.94989;"Walid is great";
1111 1111 0000 0000;28003796;0.810;34.23;54.71;2.962;33.1;234.2;165.4;0.0;49.99;0.70;0;0;0.02747;-0.96039;"Walid is great";
1111 1111 0000 0000;28013796;0.811;34.55;54.69;2.963;33.1;233.9;165.3;0.0;49.98;0.69;0;0;0.03662;-0.95990;
1111 1111 0000 0000;28023885;0.811;34.55;54.66;2.963;33.0;233.8;165.0;0.0;49.98;0.70;0;0;0.03204;-0.95703;"Walid is great";
1111 1111 0000 0000;28034136;0.811;34.77;54.59;2.963;33.0;233.5;164.9;0.0;49.98;0.70;0;0;0.03662;-0.95782;
1111 1111 0000 0000;28044138;0.812;35.05;54.54;2.962;33.0;233.4;164.1;0.0;49.99;0.69;0;0;0.03662;-0.95312;
1111 1111 0000 0000;28054137;0.812;34.90;54.52;2.963;33.1;233.4;162.4;0.0;49.99;0.69;0;0;0.03204;-0.96106;
1111 1111 0000 0000;28064232;0.813;35.24;54.51;2.962;33.0;233.4;159.9;0.0;49.99;0.68;0;0;0.01373;-0.95929;
1111 1111 0000 0000;28074276;0.813;35.36;54.51;2.962;33.0;233.3;156.0;0.0;49.98;0.67;0;0;0.03204;-0.95673;
1111 1111 0000 0000;28084808;0.814;35.49;54.52;2.962;32.8;233.5;152.1;0.0;49.97;0.66;0;0;0.01373;-0.96063;
1111 1111 0000 0000;28094786;0.814;35.48;54.58;2.962;32.5;233.7;147.9;0.0;49.99;0.63;0;0;0.02747;-0.96143;
1111 1111 0000 0000;28104816;0.815;35.24;54.55;2.963;32.8;233.5;143.7;0.0;49.99;0.62;0;0;0.02747;-0.96149;
1111 1111 0000 0000;28114818;0.815;35.48;54.50;2.963;33.0;233.3;138.4;0.0;49.97;0.58;0;0;0.01831;-0.96210;
1111 1111 0000 0000;28124827;0.815;35.49;54.42;2.962;32.4;233.3;133.5;0.0;49.99;0.57;0;0;0.01831;-0.96143;
1111 1111 0000 0000;28134827;0.816;35.24;54.37;2.962;32.4;232.9;129.4;0.0;50.01;0.56;0;0;0.00916;-0.96002;
1111 1111 0000 0000;28144946;0.816;35.49;54.34;2.962;32.4;232.8;124.0;0.0;50.00;0.53;0;0;0.00000;-0.96173;
1111 1111 0000 0000;28164318;0.817;35.49;54.24;2.961;31.9;232.5;110.2;0.0;49.98;0.47;0;0;-0.00012;-0.96283;
1111 1111 0000 0000;28174917;0.817;35.49;54.26;2.962;31.8;232.6;100.9;0.0;49.97;0.43;0;0;-0.00009;-0.96332;
1111 1111 0000 0000;28184917;0.818;35.25;54.22;2.962;31.6;232.5;94.9;0.0;49.99;0.41;0;0;0.00000;-0.96112;"Walid is great";
1111 1111 0000 0000;28194918;0.818;34.91;54.17;2.963;31.5;232.3;92.3;0.0;49.99;0.40;0;0;0.00000;-0.96130;
1111 1111 0000 0000;28204919;0.818;35.15;54.19;2.962;31.2;232.3;87.3;0.0;49.99;0.38;0;0;0.00003;-0.96234;
1111 1111 0000 0000;28215048;0.818;35.03;54.24;2.961;31.1;232.5;83.0;0.0;49.99;0.35;0;0;0.00000;-0.95587;
1111 1111 0000 0000;28225103;0.819;35.24;54.22;2.962;30.9;232.4;84.0;0.0;49.98;0.35;0;0;0.00003;-0.96252;
1111 1111 0000 0000;28235231;0.819;35.24;54.25;2.962;30.8;232.6;81.4;0.0;49.99;0.34;0;0;0.00000;-0.96204;
1111 1111 0000 0000;28265688;0.819;34.69;54.20;2.961;30.2;232.3;70.8;0.0;49.98;0.31;0;0;-0.00006;-0.95789;
1111 1111 0000 0000;28275718;0.820;35.03;54.23;2.961;30.2;232.5;81.0;0.0;49.99;0.34;0;0;-0.00006;-0.95844;
1111 1111 0000 0000;28294484;0.820;34.79;54.15;2.961;29.9;232.2;64.9;0.0;49.99;0.28;0;0;-0.00006;-0.96393;
1111 1111 0000 0000;28304595;0.820;34.81;54.06;2.961;29.6;232.1;62.0;0.0;50.01;0.26;0;0;-0.00006;-0.95282;
1111 1111 0000 0000;28314548;0.820;35.04;54.07;2.961;29.9;232.0;62.9;0.0;50.00;0.26;0;0;-0.00003;-0.95337;
1111 1111 0000 0000;28324583;0.821;34.79;54.14;2.962;29.6;232.0;76.8;0.0;50.00;0.32;0;0;-0.00003;-0.95453;
1111 1111 0000 0000;28335395;0.821;35.24;54.14;2.962;29.6;232.1;82.2;0.0;49.98;0.34;0;0;0.00458;-0.95911;"Walid is great";
1111 1111 0000 0000;28364756;0.821;35.03;54.09;2.962;29.3;232.0;61.5;0.0;49.98;0.26;0;0;-0.00003;-0.95288;
1111 1111 0000 0000;28374761;0.822;34.91;54.07;2.961;29.6;231.9;61.0;0.0;49.98;0.26;0;0;0.00000;-0.96234;
1111 1111 0000 0000;28384798;0.822;35.16;54.08;2.961;29.6;232.1;56.3;0.0;49.97;0.24;0;0;0.00000;-0.96210;
1111 1111 0000 0000;28394887;0.822;34.91;54.04;2.961;29.1;231.8;51.0;0.0;49.99;0.22;0;0;-0.00003;-0.96057;
1111 1111 0000 0000;28405234;0.822;34.57;54.00;2.961;28.9;231.8;50.9;0.0;49.99;0.21;0;0;-0.00003;-0.95648;
1111 1111 0000 0000;28455141;0.823;33.90;54.00;2.960;29.0;231.9;43.5;0.0;50.00;0.17;0;0;-0.00003;-0.95868;
1111 1111 0000 0000;28465509;0.823;34.11;53.98;2.961;29.0;231.6;43.3;0.0;50.01;0.17;0;0;0.00000;-0.95197;
1111 1111 0000 0000;28475650;0.823;33.68;53.92;2.961;29.1;231.3;43.6;0.0;50.00;0.18;0;0;0.00003;-0.95831;"Walid is great";
1111 1111 0000 0000;28485729;0.823;33.90;53.95;2.961;29.1;231.5;43.4;0.0;49.99;0.17;0;0;-0.00003;-0.95801;
1111 1111 0000 0000;28495780;0.823;34.02;53.92;2.961;29.0;231.5;43.2;0.0;49.97;0.17;0;0;-0.00006;-0.96002;
1111 1111 0000 0000;28505788;0.823;33.78;53.88;2.961;28.9;231.2;43.2;0.0;49.97;0.17;0;0;0.00003;-0.95758;"Walid is great";
1111 1111 0000 0000;28516340;0.824;33.77;53.86;2.961;29.3;231.3;43.0;0.0;49.96;0.17;0;0;0.00000;-0.95905;
1111 1111 0000 0000;28525410;0.824;34.01;53.88;2.961;28.9;231.4;43.3;0.0;49.97;0.17;0;0;-0.00003;-0.95856;
1111 1111 0000 0000;28535534;0.824;33.77;53.81;2.962;29.0;231.1;43.3;0.0;49.97;0.18;0;0;0.00000;-0.95905;
1111 1111 0000 0000;28545540;0.824;34.02;53.87;2.961;28.7;231.3;43.7;0.0;49.98;0.18;0;0;-0.00003;-0.95782;
1111 1111 0000 0000;28555579;0.824;34.11;53.79;2.961;28.1;231.0;43.8;0.0;49.99;0.18;0;0;-0.00006;-0.95483;
1111 1111 0000 0000;28565687;0.824;33.90;53.81;2.961;28.6;231.1;42.9;0.0;49.98;0.17;0;0;0.00000;-0.95819;
1111 1111 0000 0000;28576369;0.824;33.90;53.92;2.961;28.6;231.4;42.9;0.0;49.98;0.17;0;0;0.00003;-0.95898;
1111 1111 0000 0000;28586728;0.824;34.24;53.82;2.961;28.6;231.1;44.3;0.0;49.99;0.18;0;0;0.00000;-0.95038;
1111 1111 0000 0000;28686692;0.826;34.70;53.76;2.960;27.8;230.7;42.9;0.0;50.00;0.17;0;0;0.00000;-0.96021;
1111 1111 0000 0000;28696371;0.826;34.92;53.79;2.960;27.8;231.0;42.1;0.0;50.00;0.17;0;0;-0.00006;-0.95892;
1111 1111 0000 0000;28705596;0.826;35.26;53.71;2.960;27.8;230.8;43.0;0.0;50.01;0.17;0;0;-0.00003;-0.95557;
1111 1111 0000 0000;28716172;0.826;35.39;53.81;2.961;27.7;231.1;44.0;0.0;50.00;0.18;0;0;0.00000;-0.95697;
1111 1111 0000 0000;28726791;0.826;35.39;53.83;2.960;27.7;231.2;50.2;0.0;50.00;0.21;0;0;-0.00006;-0.95508;"Walid is great";
1111 1111 0000 0000;28737081;0.827;35.26;53.92;2.960;27.2;231.3;54.3;0.0;50.02;0.22;0;0;0.00000;-0.95929;
1111 1111 0000 0000;28747173;0.827;35.71;53.89;2.962;27.2;231.4;56.7;0.0;50.01;0.23;0;0;0.00000;-0.95721;
1111 1111 0000 0000;28796252;0.827;35.51;53.75;2.960;26.8;230.9;44.5;0.0;50.02;0.18;0;0;0.00000;-0.95905;
1111 1111 0000 0000;28806311;0.828;35.26;53.74;2.961;27.1;230.8;42.0;0.0;50.03;0.17;0;0;0.00003;-0.95251;"Walid is great";
1111 1111 0000 0000;28816312;0.828;35.17;53.70;2.960;27.1;230.6;41.7;0.0;50.04;0.17;0;0;0.00000;-0.95984;
1111 1111 0000 0000;28826492;0.828;35.38;53.69;2.960;27.8;230.6;39.3;0.0;50.04;0.16;0;0;-0.00003;-0.95953;
1111 1111 0000 0000;28836821;0.828;34.92;53.68;2.961;27.4;230.5;38.5;0.0;50.05;0.16;0;0;0.00000;-0.95819;
1111 1111 0000 0000;28856093;0.828;34.92;53.62;2.961;27.4;230.2;37.8;0.0;50.05;0.15;0;0;-0.00006;-0.95837;
1111 1111 0000 0000;28866483;0.828;35.16;53.65;2.961;27.4;230.4;37.7;0.0;50.05;0.15;0;0;-0.00006;-0.95935;
1111 1111 0000 0000;28876561;0.828;35.15;53.64;2.961;27.2;230.4;37.6;0.0;50.03;0.15;0;0;0.00000;-0.95813;
1111 1111 0000 0000;28886732;0.828;35.16;53.63;2.961;27.2;230.2;37.3;0.0;50.06;0.15;0;0;0.00000;-0.95709;
1111 1111 0000 0000;28897456;0.829;35.17;53.62;2.960;26.7;230.0;37.1;0.0;50.05;0.15;0;0;-0.00003;-0.95380;
1111 1111 0000 0000;28907524;0.829;34.92;53.60;2.961;26.8;230.3;36.8;0.0;50.05;0.15;0;0;0.00000;-0.95807;
1111 1111 0000 0000;28917602;0.829;35.27;54.47;2.960;26.7;233.6;36.9;0.0;50.06;0.14;0;0;0.00000;-0.95776;
1111 1111 0000 0000;28927730;0.829;35.05;54.47;2.960;26.7;233.9;37.3;0.0;50.05;0.15;0;0;-0.00003;-0.95929;
1111 1111 0000 0000;28936401;0.829;34.92;54.52;2.961;26.5;234.0;37.5;0.0;50.04;0.15;0;0;0.00003;-0.95825;
1111 1111 0000 0000;28947847;0.829;35.16;54.40;2.961;26.4;233.6;37.5;0.0;50.04;0.15;0;0;-0.00003;-0.95618;"Walid is great";
1111 1111 0000 0000;28956393;0.829;35.17;54.41;2.960;26.8;233.8;37.3;0.0;50.04;0.15;0;0;-0.00003;-0.95972;
1111 1111 0000 0000;28966713;0.829;35.17;54.50;2.960;26.2;233.8;36.6;0.0;50.05;0.14;0;0;-0.00003;-0.95844;
1111 1111 0000 0000;28976784;0.829;34.92;54.45;2.961;25.5;233.8;36.3;0.0;50.04;0.14;0;0;-0.00003;-0.96014;
1111 1111 0000 0000;28986818;0.830;34.70;54.44;2.960;25.9;233.8;35.7;0.0;50.04;0.14;0;0;-0.00003;-0.95801;
1111 1111 0000 0000;28997313;0.830;34.24;54.45;2.961;25.6;233.9;35.1;0.0;50.03;0.14;0;0;-0.00003;-0.95947;
1111 1111 0000 0000;29007801;0.830;34.24;54.45;2.960;25.5;233.8;34.7;0.0;50.05;0.14;0;0;-0.00006;-0.95642;"Walid is great";
1111 1111 0000 0000;29017836;0.830;34.03;54.43;2.960;25.2;233.9;34.3;0.0;50.04;0.13;0;0;-0.00003;-0.95807;
1111 1111 0000 0000;29027843;0.830;34.24;54.38;2.961;25.5;233.7;34.3;0.0;50.04;0.13;0;0;-0.00009;-0.95844;
1111 1111 0000 0000;29037855;0.830;34.24;54.33;2.961;24.9;233.5;34.2;0.0;50.05;0.13;0;0;-0.00009;-0.95892;
1111 1111 0000 0000;29058164;0.830;34.24;54.37;2.960;24.8;233.4;34.0;0.0;50.06;0.13;0;0;0.00003;-0.95703;"Walid is great";
1111 1111 0000 0000;29088039;0.831;34.24;54.41;2.961;24.5;233.6;34.3;0.0;50.05;0.14;0;0;0.00000;-0.95197;
1111 1111 0000 0000;29098084;0.831;34.02;54.40;2.960;24.3;233.7;34.3;0.0;50.05;0.13;0;0;0.00003;-0.95831;
